"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
238,50,50,50,52.10084034,52.5210084,51.68067227,48.7394958,51.2605042,50.42016807,52.94117647
239,50.20920502,49.79079498,50.20920502,51.88284519,52.30125523,51.46443515,48.9539749,51.0460251,50.20920502,52.71966527
240,50,50,50,52.08333333,52.5,51.66666667,48.75,51.25,50.41666667,52.91666667
241,49.79253112,49.79253112,49.79253112,51.86721992,52.28215768,51.45228216,48.54771784,51.0373444,50.20746888,52.69709544
242,50,50,50,52.0661157,52.47933884,51.65289256,48.76033058,51.23966942,50.41322314,52.89256198
243,49.79423868,49.79423868,49.79423868,51.85185185,52.26337449,51.44032922,48.55967078,51.02880658,50.20576132,52.67489712
244,49.59016393,49.59016393,49.59016393,51.63934426,52.04918033,51.2295082,48.36065574,50.81967213,50,52.45901639
245,49.3877551,49.3877551,49.3877551,51.42857143,51.83673469,51.02040816,48.16326531,50.6122449,50.20408163,52.65306122
246,49.18699187,49.18699187,49.18699187,51.2195122,51.62601626,50.81300813,47.96747967,50.40650407,50,52.43902439
247,49.39271255,49.39271255,49.39271255,51.41700405,51.82186235,51.01214575,48.17813765,50.60728745,50.20242915,52.63157895
248,49.19354839,49.59677419,49.19354839,51.20967742,51.61290323,50.80645161,47.98387097,50.40322581,50.40322581,52.82258065
249,49.39759036,49.79919679,49.39759036,51.40562249,51.80722892,51.00401606,48.19277108,50.60240964,50.20080321,53.01204819
250,49.6,50,49.6,51.6,52,51.2,48.4,50.8,50,53.2
251,49.40239044,49.80079681,49.40239044,51.39442231,51.79282869,50.99601594,48.20717131,50.59760956,50.19920319,52.98804781
252,49.6031746,50,49.6031746,51.58730159,51.98412698,51.19047619,48.41269841,50.79365079,50.3968254,53.17460317
253,49.80237154,50.19762846,49.80237154,51.77865613,52.17391304,51.38339921,48.61660079,50.98814229,50.19762846,53.35968379
254,50,50.39370079,50,51.96850394,52.36220472,51.57480315,48.81889764,51.18110236,50.39370079,53.54330709
255,49.80392157,50.19607843,49.80392157,51.76470588,52.15686275,51.37254902,48.62745098,50.98039216,50.58823529,53.33333333
256,49.609375,50,50,51.5625,51.953125,51.171875,48.4375,50.78125,50.78125,53.515625
257,49.41634241,49.80544747,49.80544747,51.3618677,51.75097276,50.97276265,48.24902724,50.58365759,50.97276265,53.69649805
258,49.6124031,50,50,51.5503876,51.5503876,51.1627907,48.0620155,50.7751938,51.1627907,53.87596899
259,49.42084942,50.19305019,50.19305019,51.35135135,51.35135135,50.96525097,47.87644788,50.57915058,51.35135135,54.05405405
260,49.23076923,50,50,51.15384615,51.15384615,50.76923077,47.69230769,50.38461538,51.15384615,53.84615385
261,49.42528736,49.80842912,50.19157088,51.34099617,51.34099617,50.95785441,47.89272031,50.57471264,50.95785441,53.63984674
262,49.23664122,50,50,51.14503817,51.14503817,50.76335878,47.70992366,50.38167939,51.14503817,53.4351145
263,49.42965779,49.80988593,49.80988593,51.33079848,51.33079848,50.95057034,47.90874525,50.57034221,50.95057034,53.6121673
264,49.24242424,50,50,51.13636364,51.13636364,50.75757576,47.72727273,50.37878788,51.13636364,53.78787879
265,49.05660377,49.81132075,50.18867925,50.94339623,50.94339623,50.56603774,47.54716981,50.18867925,51.32075472,53.96226415
266,48.87218045,49.62406015,50,50.7518797,50.7518797,50.37593985,47.36842105,50,51.12781955,53.7593985
267,49.06367041,49.81273408,50.18726592,50.93632959,50.93632959,50.56179775,47.56554307,49.81273408,51.31086142,53.55805243
268,49.25373134,50,50.37313433,51.11940299,51.11940299,50.74626866,47.76119403,49.62686567,51.49253731,53.73134328
269,49.07063197,49.81412639,50.18587361,50.92936803,50.92936803,50.55762082,47.58364312,49.44237918,51.30111524,53.53159851
270,49.25925926,49.62962963,50.37037037,51.11111111,50.74074074,50.37037037,47.40740741,49.25925926,51.48148148,53.7037037
271,49.07749077,49.44649446,50.18450185,51.29151292,50.55350554,50.55350554,47.60147601,49.44649446,51.29151292,53.50553506
272,49.26470588,49.63235294,50.36764706,51.47058824,50.73529412,50.36764706,47.79411765,49.63235294,51.47058824,53.67647059
273,49.45054945,49.45054945,50.54945055,51.28205128,50.91575092,50.18315018,47.61904762,49.81684982,51.64835165,53.84615385
274,49.6350365,49.6350365,50.72992701,51.45985401,51.09489051,50,47.44525547,49.6350365,51.82481752,54.01459854
275,49.45454545,49.81818182,50.54545455,51.63636364,50.90909091,50.18181818,47.27272727,49.45454545,51.63636364,53.81818182
276,49.63768116,50,50.72463768,51.44927536,51.08695652,50,47.46376812,49.63768116,51.8115942,53.98550725
277,49.45848375,49.81949458,50.54151625,51.62454874,50.90252708,50.18050542,47.29241877,49.45848375,51.62454874,53.79061372
278,49.64028777,49.64028777,50.71942446,51.43884892,51.07913669,50.35971223,47.12230216,49.64028777,51.79856115,53.95683453
279,49.46236559,49.46236559,50.53763441,51.25448029,51.25448029,50.53763441,47.31182796,49.82078853,51.61290323,53.76344086
280,49.64285714,49.64285714,50.71428571,51.42857143,51.42857143,50.71428571,47.14285714,50,51.78571429,53.92857143
281,49.46619217,49.46619217,50.53380783,51.60142349,51.2455516,50.88967972,47.33096085,50.17793594,51.60142349,53.7366548
282,49.29078014,49.29078014,50.70921986,51.41843972,51.06382979,50.70921986,47.5177305,50,51.41843972,53.54609929
283,49.11660777,49.11660777,50.53003534,51.59010601,50.88339223,50.88339223,47.34982332,49.82332155,51.23674912,53.71024735
284,49.29577465,49.29577465,50.70422535,51.76056338,51.05633803,51.05633803,47.53521127,50,51.4084507,53.87323944
285,49.47368421,49.47368421,50.87719298,51.92982456,51.22807018,51.22807018,47.71929825,50.1754386,51.57894737,54.03508772
286,49.3006993,49.3006993,50.6993007,51.74825175,51.04895105,51.04895105,47.55244755,50,51.3986014,53.84615385
287,49.47735192,49.47735192,50.87108014,51.91637631,51.2195122,51.2195122,47.73519164,50.17421603,51.56794425,54.00696864
288,49.30555556,49.30555556,50.69444444,51.73611111,51.04166667,51.04166667,47.56944444,50,51.38888889,53.81944444
289,49.48096886,49.48096886,50.8650519,51.90311419,51.21107266,51.21107266,47.75086505,50.17301038,51.55709343,53.97923875
290,49.31034483,49.31034483,50.68965517,51.72413793,51.03448276,51.03448276,47.5862069,50,51.37931034,53.79310345
291,49.48453608,49.48453608,50.85910653,51.89003436,51.20274914,51.20274914,47.76632302,50.17182131,51.54639175,53.95189003
292,49.65753425,49.65753425,51.02739726,52.05479452,51.36986301,51.36986301,47.94520548,50.34246575,51.71232877,54.10958904
293,49.48805461,49.48805461,50.85324232,51.87713311,51.19453925,51.19453925,47.78156997,50.17064846,51.53583618,53.92491468
294,49.31972789,49.31972789,50.68027211,51.70068027,51.02040816,51.02040816,47.61904762,50,51.36054422,53.7414966
295,49.49152542,49.49152542,50.84745763,51.86440678,51.18644068,51.18644068,47.79661017,50.16949153,51.52542373,53.89830508
296,49.32432432,49.32432432,50.67567568,51.68918919,51.01351351,51.01351351,47.63513514,50,51.35135135,53.71621622
297,49.49494949,49.49494949,50.84175084,51.85185185,51.17845118,51.17845118,47.81144781,50.16835017,51.51515152,53.87205387
298,49.32885906,49.32885906,50.67114094,51.67785235,51.00671141,51.00671141,47.65100671,50,51.34228188,53.69127517
299,49.49832776,49.49832776,50.8361204,51.83946488,51.17056856,51.17056856,47.82608696,50.16722408,51.50501672,53.51170569
300,49.33333333,49.33333333,50.66666667,51.66666667,51,51.33333333,47.66666667,50,51.33333333,53.33333333
301,49.50166113,49.50166113,50.83056478,51.82724252,51.1627907,51.1627907,47.84053156,50.16611296,51.49501661,53.48837209
302,49.33774834,49.33774834,50.66225166,51.65562914,50.99337748,51.32450331,47.68211921,50,51.32450331,53.64238411
303,49.5049505,49.5049505,50.82508251,51.81518152,51.15511551,51.15511551,47.52475248,50.1650165,51.48514851,53.46534653
304,49.67105263,49.67105263,50.98684211,51.97368421,51.31578947,50.98684211,47.36842105,50.32894737,51.64473684,53.28947368
305,49.83606557,49.83606557,51.14754098,52.13114754,51.47540984,50.81967213,47.21311475,50.49180328,51.80327869,53.1147541
306,50,50,51.30718954,52.2875817,51.63398693,50.65359477,47.05882353,50.65359477,51.96078431,52.94117647
307,50.16286645,49.83713355,51.46579805,52.11726384,51.79153094,50.48859935,47.23127036,50.48859935,52.11726384,52.76872964
308,50.32467532,50,51.62337662,52.27272727,51.94805195,50.32467532,47.4025974,50.64935065,52.27272727,52.92207792
309,50.1618123,49.8381877,51.45631068,52.42718447,51.77993528,50.48543689,47.24919094,50.80906149,52.10355987,52.75080906
310,50.32258065,50,51.29032258,52.58064516,51.61290323,50.64516129,47.09677419,50.64516129,52.25806452,52.90322581
311,50.48231511,49.8392283,51.12540193,52.41157556,51.44694534,50.80385852,46.94533762,50.48231511,52.09003215,52.73311897
312,50.64102564,50,51.28205128,52.56410256,51.6025641,50.64102564,47.11538462,50.64102564,52.24358974,52.88461538
313,50.79872204,49.84025559,51.11821086,52.39616613,51.43769968,50.79872204,46.96485623,50.47923323,52.39616613,52.71565495
314,50.95541401,50,51.27388535,52.5477707,51.59235669,50.63694268,47.13375796,50.63694268,52.5477707,52.86624204
315,50.79365079,49.84126984,51.11111111,52.6984127,51.42857143,50.79365079,46.98412698,50.79365079,52.38095238,52.6984127
316,50.94936709,49.6835443,50.94936709,52.84810127,51.26582278,50.94936709,46.83544304,50.94936709,52.53164557,52.84810127
317,51.10410095,49.52681388,50.78864353,52.99684543,51.10410095,51.10410095,46.68769716,51.10410095,52.68138801,52.99684543
318,51.25786164,49.37106918,50.62893082,53.14465409,50.94339623,51.25786164,46.5408805,51.25786164,52.83018868,53.14465409
319,51.41065831,49.21630094,50.47021944,53.29153605,50.78369906,51.41065831,46.39498433,51.41065831,52.97805643,53.29153605
320,51.5625,49.0625,50.3125,53.4375,50.625,51.25,46.25,51.5625,53.125,53.125
321,51.71339564,49.2211838,50.15576324,53.58255452,50.7788162,51.40186916,46.41744548,51.71339564,53.27102804,53.27102804
322,51.55279503,49.06832298,50.31055901,53.41614907,50.93167702,51.55279503,46.27329193,51.55279503,53.10559006,53.10559006
323,51.70278638,49.22600619,50.15479876,53.25077399,51.08359133,51.39318885,46.43962848,51.70278638,53.25077399,53.25077399
324,51.54320988,49.38271605,50.30864198,53.08641975,51.2345679,51.2345679,46.60493827,51.54320988,53.39506173,53.39506173
325,51.38461538,49.23076923,50.46153846,53.23076923,51.07692308,51.38461538,46.46153846,51.38461538,53.23076923,53.23076923
326,51.22699387,49.0797546,50.61349693,53.37423313,50.9202454,51.22699387,46.3190184,51.22699387,53.06748466,53.06748466
327,51.37614679,49.23547401,50.76452599,53.51681957,51.07033639,51.37614679,46.48318043,51.37614679,53.21100917,53.21100917
328,51.2195122,49.08536585,50.91463415,53.65853659,51.2195122,51.2195122,46.34146341,51.52439024,53.35365854,53.04878049
329,51.06382979,48.93617021,50.75987842,53.49544073,51.36778116,51.06382979,46.2006079,51.36778116,53.19148936,52.88753799
330,51.21212121,49.09090909,50.90909091,53.33333333,51.21212121,50.90909091,46.36363636,51.21212121,53.03030303,53.03030303
331,51.35951662,49.24471299,51.05740181,53.17220544,51.05740181,51.05740181,46.52567976,51.05740181,52.87009063,53.17220544
332,51.20481928,49.39759036,50.90361446,53.31325301,51.20481928,50.90361446,46.38554217,51.20481928,53.01204819,53.01204819
333,51.35135135,49.54954955,51.05105105,53.15315315,51.35135135,51.05105105,46.54654655,51.05105105,53.15315315,53.15315315
334,51.19760479,49.4011976,50.89820359,53.29341317,51.49700599,50.89820359,46.40718563,51.19760479,52.99401198,52.99401198
335,51.04477612,49.25373134,51.04477612,53.43283582,51.64179104,50.74626866,46.26865672,51.34328358,52.8358209,52.8358209
336,50.89285714,49.4047619,50.89285714,53.27380952,51.48809524,50.89285714,46.42857143,51.48809524,52.97619048,52.97619048
337,51.03857567,49.25816024,51.03857567,53.41246291,51.63204748,50.74183976,46.29080119,51.63204748,52.8189911,53.115727
338,51.18343195,49.11242604,51.18343195,53.55029586,51.77514793,50.59171598,46.15384615,51.77514793,52.66272189,52.95857988
339,51.32743363,48.96755162,51.32743363,53.68731563,51.91740413,50.44247788,46.01769912,51.91740413,52.50737463,53.09734513
340,51.17647059,49.11764706,51.17647059,53.52941176,51.76470588,50.58823529,46.17647059,52.05882353,52.64705882,53.23529412
341,51.31964809,48.97360704,51.31964809,53.66568915,51.90615836,50.4398827,46.04105572,51.90615836,52.78592375,53.07917889
342,51.16959064,48.83040936,51.4619883,53.80116959,52.04678363,50.29239766,45.90643275,51.75438596,52.63157895,52.92397661
343,51.31195335,48.97959184,51.31195335,53.64431487,51.89504373,50.43731778,46.06413994,51.60349854,52.7696793,53.06122449
344,51.1627907,49.12790698,51.1627907,53.48837209,51.74418605,50.58139535,46.22093023,51.45348837,52.90697674,53.19767442
345,51.30434783,49.27536232,51.30434783,53.62318841,51.88405797,50.43478261,46.08695652,51.5942029,53.04347826,53.33333333
346,51.44508671,49.42196532,51.15606936,53.75722543,51.73410405,50.57803468,46.24277457,51.73410405,53.17919075,53.46820809
347,51.29682997,49.56772334,51.00864553,53.60230548,51.58501441,50.7204611,46.39769452,51.58501441,53.31412104,53.31412104
348,51.43678161,49.71264368,51.14942529,53.73563218,51.72413793,50.86206897,46.55172414,51.72413793,53.44827586,53.44827586
349,51.57593123,49.85673352,51.28939828,53.86819484,51.86246418,51.00286533,46.70487106,51.86246418,53.58166189,53.58166189
350,51.42857143,49.71428571,51.42857143,54,52,51.14285714,46.85714286,51.71428571,53.42857143,53.71428571
351,51.28205128,49.85754986,51.28205128,53.84615385,51.85185185,51.28205128,46.72364672,51.85185185,53.27635328,53.56125356
352,51.13636364,49.71590909,51.42045455,53.69318182,51.98863636,51.13636364,46.875,51.70454545,53.125,53.40909091
353,51.27478754,49.85835694,51.55807365,53.82436261,52.12464589,51.27478754,47.02549575,51.84135977,53.25779037,53.54107649
354,51.41242938,50,51.41242938,53.95480226,52.25988701,51.41242938,47.17514124,51.97740113,53.38983051,53.67231638
355,51.54929577,50.14084507,51.54929577,54.08450704,52.3943662,51.54929577,47.32394366,52.11267606,53.52112676,53.8028169
356,51.40449438,50.28089888,51.68539326,53.93258427,52.52808989,51.68539326,47.47191011,51.96629213,53.37078652,53.93258427
357,51.2605042,50.14005602,51.54061625,53.78151261,52.38095238,51.54061625,47.61904762,51.82072829,53.22128852,53.78151261
358,51.39664804,50.27932961,51.67597765,53.91061453,52.51396648,51.67597765,47.76536313,51.67597765,53.35195531,53.91061453
359,51.25348189,50.4178273,51.81058496,54.03899721,52.64623955,51.81058496,47.91086351,51.53203343,53.20334262,54.03899721
360,51.38888889,50.55555556,51.94444444,54.16666667,52.77777778,51.94444444,48.05555556,51.38888889,53.33333333,54.16666667
361,51.52354571,50.41551247,52.07756233,54.0166205,52.90858726,52.07756233,48.19944598,51.2465374,53.18559557,54.29362881
362,51.65745856,50.55248619,52.20994475,54.14364641,53.03867403,52.20994475,48.34254144,51.38121547,53.31491713,54.4198895
363,51.79063361,50.68870523,52.3415978,54.26997245,53.16804408,52.3415978,48.48484848,51.51515152,53.44352617,54.54545455
364,51.64835165,50.82417582,52.47252747,54.3956044,53.2967033,52.47252747,48.62637363,51.64835165,53.57142857,54.67032967
365,51.78082192,50.95890411,52.60273973,54.52054795,53.42465753,52.60273973,48.76712329,51.78082192,53.69863014,54.79452055
366,51.63934426,50.81967213,52.73224044,54.3715847,53.27868852,52.45901639,48.63387978,51.91256831,53.82513661,54.64480874
367,51.77111717,50.95367847,52.86103542,54.49591281,53.40599455,52.58855586,48.77384196,52.04359673,53.95095368,54.76839237
368,51.63043478,50.81521739,52.7173913,54.34782609,53.26086957,52.44565217,48.64130435,52.17391304,53.80434783,54.61956522
369,51.49051491,50.67750678,52.84552846,54.20054201,53.11653117,52.30352304,48.50948509,52.30352304,53.9295393,54.47154472
370,51.62162162,50.81081081,52.7027027,54.32432432,53.24324324,52.43243243,48.64864865,52.16216216,53.78378378,54.59459459
371,51.48247978,50.67385445,52.83018868,54.17789757,53.09973046,52.29110512,48.51752022,52.29110512,53.9083558,54.44743935
372,51.34408602,50.53763441,52.95698925,54.03225806,52.95698925,52.15053763,48.38709677,52.41935484,54.03225806,54.30107527
373,51.47453083,50.67024129,53.08310992,54.15549598,53.08310992,52.27882038,48.52546917,52.54691689,54.15549598,54.42359249
374,51.3368984,50.53475936,53.20855615,54.01069519,52.94117647,52.13903743,48.6631016,52.40641711,54.27807487,54.27807487
375,51.2,50.4,53.33333333,53.86666667,52.8,52,48.53333333,52.26666667,54.4,54.13333333
376,51.06382979,50.26595745,53.19148936,53.72340426,52.65957447,51.86170213,48.40425532,52.12765957,54.5212766,53.9893617
377,50.92838196,50.39787798,53.31564987,53.84615385,52.78514589,51.98938992,48.54111406,52.25464191,54.64190981,54.11140584
378,51.05820106,50.52910053,53.43915344,53.96825397,52.91005291,52.11640212,48.67724868,52.38095238,54.4973545,54.23280423
379,51.18733509,50.65963061,53.56200528,54.08970976,53.03430079,52.24274406,48.81266491,52.50659631,54.35356201,54.35356201
380,51.05263158,50.78947368,53.68421053,54.21052632,53.15789474,52.36842105,48.94736842,52.63157895,54.47368421,54.47368421
381,51.18110236,50.91863517,53.80577428,54.33070866,53.2808399,52.49343832,49.08136483,52.75590551,54.33070866,54.59317585
382,51.30890052,51.04712042,53.92670157,54.45026178,53.40314136,52.61780105,49.21465969,52.87958115,54.45026178,54.71204188
383,51.17493473,50.91383812,53.78590078,54.30809399,53.26370757,52.48041775,49.34725849,52.74151436,54.5691906,54.5691906
384,51.30208333,51.04166667,53.90625,54.42708333,53.38541667,52.60416667,49.21875,52.86458333,54.6875,54.6875
385,51.16883117,51.16883117,54.02597403,54.54545455,53.50649351,52.72727273,49.35064935,52.98701299,54.80519481,54.80519481
386,51.29533679,51.29533679,54.14507772,54.66321244,53.62694301,52.84974093,49.48186528,53.10880829,54.92227979,54.92227979
387,51.1627907,51.42118863,54.26356589,54.52196382,53.74677003,52.97157623,49.6124031,53.22997416,55.03875969,55.03875969
388,51.03092784,51.54639175,54.3814433,54.3814433,53.86597938,53.09278351,49.74226804,53.09278351,54.89690722,54.89690722
389,51.15681234,51.41388175,54.24164524,54.24164524,53.72750643,52.9562982,49.61439589,52.9562982,54.75578406,54.75578406
390,51.28205128,51.53846154,54.35897436,54.35897436,53.58974359,52.82051282,49.48717949,53.07692308,54.87179487,54.87179487
391,51.15089514,51.40664962,54.21994885,54.21994885,53.7084399,52.94117647,49.36061381,52.94117647,54.7314578,54.7314578
392,51.2755102,51.2755102,54.33673469,54.33673469,53.82653061,53.06122449,49.48979592,53.06122449,54.84693878,54.84693878
393,51.39949109,51.39949109,54.45292621,54.45292621,53.68956743,53.18066158,49.61832061,53.18066158,54.96183206,54.96183206
394,51.52284264,51.26903553,54.31472081,54.56852792,53.55329949,53.04568528,49.49238579,53.29949239,54.82233503,54.82233503
395,51.64556962,51.39240506,54.43037975,54.6835443,53.67088608,53.16455696,49.62025316,53.41772152,54.93670886,54.93670886
