"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
292,-3.182692308,-2.747989276,-0.452270978,2.425052511,1.332571864,0.689787316,-6.426242087,-1.117692014,0.799922899,6.176865528
293,-3.203389024,-2.826519966,-0.481066921,2.280199636,1.155960273,0.597850585,-6.459426726,-1.235327527,0.782181523,6.065211712
294,-3.223526085,-2.903453136,-0.509265808,2.137834037,0.982318271,0.507614213,-6.491673723,-1.35078092,0.764764198,5.955405024
295,-3.183173314,-2.811498608,-0.479199455,2.258621494,1.140330463,0.589721988,-6.418364957,-1.232579312,0.776196636,6.020145233
296,-3.203012412,-2.887333735,-0.507000326,2.118212931,0.96908168,0.50074184,-6.450116009,-1.346411882,0.759022119,5.911832947
297,-3.163208596,-2.796621902,-0.477338029,2.237414543,1.12501435,0.581757739,-6.377816291,-1.22979135,0.770301624,5.975736568
298,-3.182756249,-2.871382196,-0.504749231,2.098923161,0.956109998,0.494007868,-6.409082586,-1.342036792,0.753364877,5.868888482
299,-3.143490279,-2.781888133,-0.475482912,2.216569767,1.110003625,0.573953446,-6.337771293,-1.226965986,0.764494495,5.265437305
300,-3.162752817,-2.855596156,-0.502512563,2.07995678,0.943396226,1.177744687,-6.368563686,-1.337657073,0.747790619,5.161902181
301,-3.124013885,-2.767295597,-0.473634354,2.196078431,1.095290252,0.597578236,-6.298220753,-1.224105461,0.758773316,5.226700252
302,-3.142997455,-2.839973292,-0.500290347,2.061306086,0.930933593,1.192966837,-6.328549782,-1.333274077,0.742297545,5.81001604
303,-3.104775037,-2.752842609,-0.471792589,2.175932068,1.080866458,0.620512366,-6.915070682,-1.22121192,0.753136211,5.21797005
304,-3.066832122,-2.66643122,-0.443498315,2.28953857,1.229364243,0.052956752,-7.496463932,-1.110132159,0.763901226,4.630611524
305,-3.029165655,-2.580730254,-0.415405352,2.402139131,1.376447455,-0.509688475,-8.072716068,-1.00002193,0.774593338,4.04795952
306,-2.991772625,-2.495730986,-0.387511559,2.513747054,1.522136209,-1.067413273,-8.643815201,-0.890868597,0.785213287,3.470031546
307,-2.954650067,-3.056064173,-0.359814827,1.980843162,1.666450245,-1.620209059,-8.565815324,-1.425838985,0.795761799,2.896843575
308,-2.917795055,-2.969781174,-0.332313074,2.093244529,1.809408926,-2.168068684,-8.488432771,-1.315789474,0.806239593,2.972103937
309,-2.937613568,-3.042103225,-0.359431838,2.644833573,1.644912521,-1.568307302,-8.514488851,-0.737817433,0.789656369,2.872028936
310,-2.270779777,-2.430185462,-0.386017585,3.186743149,1.483050847,-0.97934852,-8.53970965,-0.850520944,1.4604811,3.455631399
311,-1.616735976,-2.505810268,-0.412082077,3.045877744,1.323779706,-0.400903087,-8.564114498,-0.96125469,1.437838988,3.352852885
312,-1.577100334,-2.419931821,-0.385250413,3.158424563,1.464067598,-0.936935423,-8.488577931,-0.852189245,1.450012719,3.427945759
313,-0.933914063,-2.494524977,-0.410961776,3.019401526,1.306891258,-0.366468163,-8.512593459,-0.961438412,2.103318709,3.326516132
314,-0.893006176,-2.409738668,-0.384470726,3.130564413,1.445444784,-0.895559517,-8.438046101,-0.853744457,2.117243399,3.400681799
315,-0.930232558,-2.483320979,-0.409836066,3.657860706,1.290322581,-0.332901794,-8.461681202,-0.295803291,2.088772846,3.300574819
316,-0.303079948,-2.555519268,-0.434711286,4.176164116,1.137656428,0.220013038,-8.484551251,0.252525253,2.725332458,3.863116629
317,0.312442939,-2.62636073,-0.459106976,4.685702755,0.987405542,0.763435865,-8.506673688,0.791487471,3.349729664,4.41566326
318,0.916656616,-2.695871946,-0.48303345,5.186697082,0.839529863,1.297609035,-8.528065526,1.321321321,3.962309737,4.958478758
319,1.509869928,-2.764078906,-0.506500758,5.679360229,0.693990046,1.822766714,-8.548743359,1.842256765,4.563405002,5.491817947
320,2.092380576,-2.831007018,-0.529518691,6.163898292,0.550747443,1.701323251,-8.568723371,2.354516104,5.153335441,5.377700678
321,2.664475615,-2.263265904,-0.552096793,6.640510628,1.04191056,2.214411248,-7.954012201,2.858314297,5.732409256,5.898217636
322,2.093322418,-2.799299202,-0.526829268,6.137043803,1.177110446,2.321782756,-8.499863659,2.352163602,5.135208959,5.356795266
323,2.658218067,-2.238863584,-0.549121213,5.979759036,1.661014336,2.198607549,-7.893263308,2.849651024,5.707104882,5.870886809
324,2.094079606,-2.153183636,-0.524165575,5.481345002,1.79558011,1.689967737,-7.817188582,2.349689012,5.734104046,5.951557093
325,1.534036433,-2.680708473,-0.49937578,5.599082744,1.317674019,1.797666858,-8.354090822,1.853975535,5.145929339,5.418341949
326,0.97810721,-3.203905714,-0.474750182,5.7158079,0.844042278,1.29489279,-8.886513723,1.362511893,4.561631778,4.889210938
327,1.541462306,-2.647403653,0.132784491,6.187006908,1.323978726,1.801801802,-8.284292391,1.857409819,5.131122362,5.400192864
328,0.99234049,-3.164080157,0.158814187,6.303326442,1.460813399,1.305149133,-8.809891808,1.97729494,5.16289969,4.877405747
329,0.447309565,-3.676470588,-0.422052229,5.815324165,1.596440722,0.812688426,-9.331055329,1.493319361,4.587397838,4.358671393
330,1.006148686,-3.125,0.179251624,5.658275785,1.446855871,0.691038787,-8.734502401,1.359028629,4.52458282,4.865528401
331,1.555428297,-2.582644628,0.769828639,5.503471902,1.299514063,1.190388443,-8.147970391,1.226790451,4.462699822,5.364027078
332,1.019544334,-2.487964426,0.199173798,5.619543687,1.433126856,0.704587156,-8.660316993,1.346344327,4.495666605,4.853584157
333,1.561986789,-1.953637556,0.782349608,5.466589023,1.90209485,1.197735588,-8.081397469,1.215716964,5.051908174,5.346015087
334,1.032539538,-2.45398773,0.218595162,5.581327921,2.035052144,0.717755383,-8.58730793,1.333864946,4.487996794,4.84157805
335,0.507062658,-2.95021512,0.254175744,5.695106107,2.166858956,0.241837969,-9.088935524,1.451027811,3.927832432,4.341068459
336,0.431034483,-2.420656267,0.215982721,5.543618393,2.018033491,0.730554362,-8.51544838,1.93382037,4.480190003,4.829514897
337,0.501028899,-2.910870225,0.2511436,5.656104563,2.148315728,0.260305235,-9.01081226,2.050605374,3.926631166,4.924648239
338,0.570511678,-3.397004944,0.286071876,5.767659907,2.277484125,-0.205929345,-9.501940261,2.16642398,3.376809005,4.431482733
339,0.639488409,-3.879058398,0.320769848,5.878295931,2.405552906,-0.668151448,-9.988830381,2.281288132,2.830742936,4.527339391
340,0.563777308,-3.352544279,0.282685512,5.727923628,2.257747861,-0.182404939,-9.418964547,2.758281864,3.381813047,5.011245432
341,0.631955904,-3.828789417,0.316979537,5.837323919,2.384360272,-0.639156174,-9.899810832,2.29226361,3.426621401,4.525251111
342,0.118918541,-4.301000314,0.351049638,5.945833043,2.50990753,-1.091946029,-10.37646977,1.83013813,2.888592863,4.043079711
343,0.655578487,-3.779456768,0.313255948,5.79690118,2.363495213,-0.610808199,-9.812235009,1.695441989,3.434013416,4.522899774
344,0.578034682,-3.266090298,0.276090558,5.650027427,2.219178082,-0.136986301,-9.256970196,1.562714188,3.970223325,4.995196926
345,0.647948164,-3.157517043,0.309597523,5.757017005,2.342950685,-0.583090379,-9.72606956,1.679209543,4.018547141,5.09508432
346,1.173110272,-2.651476622,0.272879217,6.210822349,2.200331742,-0.115063116,-9.17789163,2.147332769,4.546847859,5.560641508
347,1.092914608,-2.153250904,0.236766447,6.063255595,2.059742616,0.34596846,-8.638276384,2.013648435,5.06636944,5.424139439
348,1.606103192,-1.662660256,0.794848576,6.507809371,2.511255628,0.800160032,-8.107024752,2.472225003,5.577328912,5.879995993
349,2.111098203,-1.179530507,1.343576441,6.945663515,2.956072694,1.247662701,-7.583943783,2.923937879,6.079936211,6.328904205
350,1.613863351,-1.636747624,1.379036001,7.053079537,3.079053208,1.377582968,-7.475401175,2.473206925,5.561993048,6.429467292
351,1.529046971,-1.159363333,1.334801835,6.902649072,2.935545629,1.818984836,-7.543460095,2.919660246,5.474728234,6.289617218
352,1.036320246,-1.61132494,1.369863014,6.444038612,3.057167069,1.384500114,-7.43618202,2.47400502,4.96138238,5.824007309
353,1.534170153,-1.139582693,1.90779531,6.875232654,3.494184448,1.820769057,-6.922914946,2.915291529,5.457172075,6.265988796
354,2.024265439,-0.674828883,1.860030302,7.300067474,3.924843424,2.250762562,-6.41738739,3.350142935,5.94505813,6.701378845
355,2.506785885,-0.216909361,2.385215501,7.718682721,4.349281763,2.674615066,-5.919425608,3.77869898,6.425228046,7.130323816
356,2.023544384,-0.101671221,2.422233554,7.268106734,4.471260718,2.806349206,-5.8109225,3.340743093,5.922058074,7.232744375
357,1.543777341,-0.544286573,1.899709325,6.820950061,4.035293001,2.38038788,-5.703247463,2.906296449,5.422212351,6.776710399
358,1.623499684,-0.428670491,1.93799677,6.932409012,4.157480315,2.512198961,-5.596391053,2.475356659,5.482657223,6.879591386
359,1.148611439,-0.313961885,1.976041289,7.04298291,4.278678754,2.642923205,-5.490343971,2.047920718,4.987554743,6.981674283
360,1.229148376,-0.200150113,2.013845186,7.152682256,4.398900275,2.772573998,-5.385097057,1.623985009,5.048982668,7.082968339
361,1.309109087,-0.635405149,2.051410737,6.71253775,4.518156642,2.901164508,-5.280641288,1.203545327,4.558609577,7.183482665
362,1.388499735,-0.521237318,2.088740189,6.822551634,4.636459431,3.028707689,-5.176967776,1.331846621,4.620997163,7.283226227
363,1.467326395,-0.407955125,2.125835762,6.931702345,4.753820034,3.155216285,-5.074067768,1.45911096,4.682960178,7.382207858
364,1.3762739,0.049088789,2.652733119,7.350731393,5.176376843,3.576897164,-4.578416912,1.889797544,5.167416908,7.809909744
365,1.857736495,0.499520278,3.171146857,7.763738773,5.592916045,3.992641134,-4.090098059,2.314406496,5.644359465,8.231368187
366,1.76508052,0.378043248,3.681280234,7.606493938,5.439216753,3.838371637,-4.175624527,2.733065563,6.113961325,8.081938939
367,2.23643615,0.819745969,4.183330064,8.011767001,5.848023404,4.24651372,-3.697246603,3.145898935,6.576390667,8.495298747
368,2.142280917,0.697716024,4.117876074,7.854651683,5.694448583,4.092452493,-3.784170944,3.55302737,6.473314397,8.345761499
369,2.049441668,0.577367206,4.608664646,7.699480485,5.542814021,3.940362087,-3.869744289,3.95456831,6.926021544,8.198080796
370,2.127973991,0.690184049,4.111009093,7.808215139,5.65954311,4.065998821,-3.766900868,3.546496215,6.452376024,8.296943231
371,2.036145992,0.57115241,4.596417498,7.654689742,5.509528967,3.915543655,-3.851508801,3.943653731,6.900195178,8.150828414
372,1.945593289,0.453752182,5.074365704,7.503053568,5.361400244,3.767003837,-3.934807916,4.335444877,7.341373886,8.006516932
373,2.399780261,0.880968198,5.545024382,7.89591486,5.757763885,4.162937729,-3.473386118,4.721977689,7.776058761,8.406760075
374,2.307824789,0.76303032,6.008559037,7.744378155,5.609728117,4.014567144,-3.018478136,4.564481908,8.204392134,8.262328944
375,2.217124293,0.646686798,6.465130201,7.594684291,5.463531355,3.868064259,-3.105634304,4.408937497,8.626512205,8.11965812
376,2.127659574,0.531914894,6.382978723,7.446808511,5.319148936,3.723404255,-3.191489362,4.255319149,9.042553191,7.978723404
377,2.039411773,0.946988324,6.829925859,7.829141492,5.704971475,4.108992285,-2.747885701,4.632076002,9.452645477,8.367871644
378,2.116402116,1.058201058,6.878306878,7.936507937,5.82010582,4.232804233,-2.645502646,4.761904762,8.994708995,8.465608466
379,2.19286621,1.168579437,6.926382765,8.043059933,5.934353998,4.355646027,-2.543862096,4.890698193,8.539664384,8.562622896
380,2.105263158,1.578947368,7.368421053,8.421052632,6.315789474,4.736842105,-2.105263158,5.263157895,8.947368421,8.947368421
381,2.180934765,1.688951443,7.417021042,8.52719596,6.429537239,4.859070403,-2.003808893,5.39123717,8.49689441,9.044116632
382,2.256094206,1.798135877,7.46531601,8.632539726,6.542415746,4.980347965,-1.903085639,5.518302737,8.57221458,9.140154536
383,2.169132211,1.679547751,7.377956306,8.482051422,6.395325023,4.833028425,-1.469423429,5.362384131,8.976425274,8.996312986
384,2.24351993,1.787609175,7.425769545,8.586353248,6.507072905,4.953080375,-1.888640941,5.488169704,9.051806278,9.091403848
385,2.157456472,2.191832653,7.861112238,8.958854131,6.882946669,5.328721593,-1.459558078,5.855253381,9.450947528,9.47052623
386,2.231084285,2.299531477,7.909421755,9.06276083,6.994211872,5.448183042,-1.357356387,5.980352577,9.526375343,9.565357893
387,2.145905521,2.698799048,8.33924342,8.911950358,7.365507281,5.819270987,-0.933566948,6.343009186,9.920539369,9.939815434
388,2.06185567,3.092783505,8.762886598,8.762886598,7.731958763,6.18556701,-0.515463918,6.18556701,9.793814433,9.793814433
389,2.134477371,2.686926712,8.298458441,8.351863617,7.329468752,5.791194103,-0.926612305,5.796180873,9.35522309,9.374420883
390,2.20661986,2.795727285,8.349176172,8.455533284,6.929831501,5.399704704,-1.334775383,5.92127811,9.431572281,9.469796887
391,2.123170076,2.672605791,8.255666103,8.308550916,7.293781684,5.763386776,-1.433363031,5.765855448,9.306896958,9.325908942
392,2.194586686,2.271184671,8.305890962,8.411214953,7.407214073,5.884809103,-1.329016423,5.889721041,9.382509665,9.420365535
393,2.265536502,2.379930553,8.355805683,8.513128633,7.012480499,6.005303385,-1.225413675,6.012633549,9.457612558,9.514146341
394,2.336024087,1.982430226,7.898496143,8.614300153,6.620561038,5.619577884,-1.627997408,6.134603931,9.025813984,9.101277964
395,2.406053942,2.091402014,7.949249094,8.71473759,6.735049352,5.740083844,-1.524055538,6.255642977,9.101486749,9.195402299
396,2.475630512,2.199583237,7.999690235,8.814448904,6.848681166,5.859676176,-1.420849421,6.375761314,9.176652493,9.288858003
397,2.544758184,2.306982467,8.04982243,8.913441942,6.961466057,5.978365231,-1.318371273,6.494969407,9.251316296,9.381652176
398,2.460941489,2.185152171,7.957478343,8.766746472,6.810546676,5.826378995,-1.416777087,6.339837688,9.127783872,9.23892272
399,2.529390809,2.291500133,8.007133304,8.864807248,6.922257721,5.943931867,-1.315321721,6.457908276,9.201744238,9.330845108
400,2.446421351,2.68253328,7.915707455,8.719552171,7.283767101,5.793450882,-1.41271443,6.304309498,9.591393505,9.189516434
401,2.514202219,2.788489317,7.964891927,8.816693677,7.394949546,5.909883684,-1.312266677,6.421258657,9.665362011,9.280579156
402,2.432067257,2.665867905,7.874370727,8.672857999,7.243882362,6.269170345,-1.408661771,6.269170345,9.540954095,9.140630853
403,2.857781864,3.05051958,7.784907725,8.5306411,7.599737256,6.623960747,-1.503778056,6.118807464,9.924005364,9.002258008
404,2.774349608,2.92769481,7.696487675,8.390022676,7.449009755,6.472268742,-1.597633136,5.970149254,10.30195382,8.86544056
405,2.84185274,2.541436464,7.744874715,8.485816038,7.067918277,6.588148693,-1.498771499,6.085516226,9.883828139,8.955223881
406,3.26009922,2.9205807,8.158274437,8.846426044,7.418969344,6.937501524,-1.091175394,6.437925232,10.25816379,9.319696341
407,3.327770808,3.026914006,8.207053775,8.941903164,7.530343713,7.052792692,-0.992555831,6.552716936,9.843966797,9.409246263
408,3.395016757,3.132495094,8.25554259,9.036713922,7.64090645,7.167235495,-0.894610517,6.666666667,9.43231441,9.498181818
409,3.46184107,3.237331917,8.303743471,9.130865271,7.750666393,7.280839262,-0.79733256,6.779783655,9.509992383,9.586509307
410,3.528247701,3.341432317,8.351658974,9.224364065,7.859632256,7.393613187,-0.700715163,6.892076995,9.58715928,9.674234946
411,3.943189309,3.717161093,8.762014471,9.581769052,8.207431117,7.739701493,-0.296664912,7.24120225,9.960135515,10.03552504
412,3.85522086,3.59196085,8.669225085,9.43871489,8.055364308,7.5860432,-0.394636744,7.090464548,9.83181483,9.896118097
413,4.262465702,3.961424507,9.07175493,9.297218155,8.397631014,7.926678226,0.002362195,6.94138049,10.19829359,9.758229298
414,4.664332542,4.3263027,9.468833032,9.647290733,8.735723834,8.263183811,0.394338427,7.283727693,10.56005636,10.11196395
415,4.251332201,3.950905903,9.037097814,9.7404116,8.844491179,7.8962738,0.491256799,6.91588785,10.15739278,10.19942687
416,4.319805725,3.578084234,8.607754692,9.8328944,8.952478521,7.531887161,0.587522149,6.550584292,10.23607353,10.28630048
417,4.718327012,3.9404077,9.002692915,10.17926626,9.28698711,7.866091362,0.975361127,6.890567697,10.59487524,10.6363015
418,4.786901926,3.571099013,8.577313861,10.27144308,9.394456487,7.505070994,1.071370847,6.528655079,10.67344346,10.72294442
419,4.693961952,3.929930756,8.968537698,10.12812131,9.239796912,7.836128677,0.968356318,6.379980063,11.02808673,10.58307901
420,4.6021093,4.284412033,8.870820391,9.986320109,9.086766314,8.163265306,0.86659065,6.232914161,10.89515467,10.44469783
421,4.511329357,4.634621483,9.254889504,9.846021369,8.935346146,8.486550131,0.766057749,6.087438995,10.76363307,10.30778297
422,4.421607734,4.5033888,9.156278881,9.707207207,8.78551808,8.329018752,0.66674175,5.943536404,10.63350455,10.1723167
423,4.48892933,4.611086803,9.210127094,9.797979798,8.891431648,8.444638832,0.761070887,6.056935191,10.71139854,10.25761913
424,4.400044648,4.481074209,9.112426036,9.660434608,8.742974396,8.288549448,0.66269496,5.914362177,10.58245927,10.12339068
425,4.312190145,4.352501635,9.015784278,9.52433751,8.596071128,8.606203028,0.565504241,5.773323874,10.45487813,9.990574929
426,4.378690374,4.458978722,8.599867286,9.614109535,8.700839593,8.72100729,0.658694547,5.885471898,10.53190078,10.07493203
427,3.977247674,4.097765056,8.186218836,9.703284358,8.337828466,8.368090328,0.751275075,5.99682987,10.60843121,10.15873715
428,4.361732425,4.441282697,8.563039572,10.03875375,8.663106286,8.683093352,1.125514584,6.327285461,10.95245395,10.49750372
429,4.429301533,4.548131667,8.153100013,10.12765957,8.76819892,8.798037612,1.217875266,6.438105208,11.02888205,10.58110984
430,4.496461622,4.654246647,8.209719227,10.21597755,8.872562871,8.912160254,1.309635173,6.548149436,11.10482449,10.66417212
431,4.563216395,4.297953923,8.266006429,9.84143156,8.514371115,8.563882755,1.400800147,6.657426257,11.18028591,10.74669587
432,4.168289832,3.944045075,7.860205275,9.469181412,8.158508159,8.217937104,1.030927835,6.3058397,10.79398028,10.36763276
433,4.235578427,4.051030506,7.917093971,9.558570198,8.263698446,8.332706464,1.12238523,6.415122743,10.86982293,10.4504621
434,4.30246316,4.157286508,7.514475752,9.647371923,8.368164963,7.989806626,1.213253452,6.5236493,10.48662585,10.53275784
435,4.213699333,4.499531077,7.892204042,9.982079618,8.221980692,8.304056212,1.585810941,6.852248394,10.83020157,10.3992572
436,4.279989769,4.605319059,7.9501834,10.07059624,8.325545833,8.418908597,1.676453068,6.960251401,10.90676884,10.48085106
437,4.345885753,4.71039038,8.007824959,10.15853503,8.428405122,8.532949957,1.766514686,7.067511665,10.9828552,10.56192405
438,4.411390796,4.8147523,8.065131663,10.24590164,8.530565751,8.646188851,1.856001353,7.174036819,11.05846518,10.64248113
439,4.023953614,4.467899456,7.668812158,9.880936089,8.18119712,8.308406016,1.493810903,7.279834396,10.68111618,10.27035
440,3.936181379,4.33782795,7.572733957,9.743589744,8.036367437,8.151549943,1.392816002,7.136140424,10.55223724,10.13824885
441,4.002009377,3.993625199,7.63043797,9.381356197,8.138396484,8.264514384,1.482347537,6.792507835,10.17767054,10.21893238
442,4.067449966,4.098581899,7.687809361,9.469547317,8.239739251,8.376692025,1.571312618,6.898126051,10.25427435,10.29910705
443,3.980295567,3.970023535,7.592440768,9.333912181,8.096029395,8.2210701,1.47102941,6.756087495,10.12710636,10.16801854
444,4.045166894,4.074074074,7.649323234,9.421364985,8.196518948,8.332306175,1.559212969,6.860809477,10.20307083,10.24752475
445,3.958808658,3.946681943,7.554815089,9.286936212,8.05408944,8.17806652,1.459854015,6.720042537,10.07703433,10.11760122
446,4.02311807,4.049837884,7.6112148,9.373659812,8.153736365,8.288372661,1.547266224,6.823879502,10.15236732,10.19644719
447,4.40352771,4.387449947,7.983450188,9.704302985,8.475916315,8.598210309,1.913933927,7.147706431,10.49186327,10.53187706
448,4.467912266,4.490158833,8.039996748,9.790747561,8.575123252,8.707933177,2.001134246,7.251060392,10.56706254,10.61054167
449,4.531923941,4.592191261,8.096222438,9.876642829,8.673674883,8.81690594,2.087792271,7.35372568,10.64180145,10.68871859
450,4.908531063,4.926404326,8.464745333,10.20395885,8.992611281,9.123627857,2.45077377,7.67429292,10.97788757,11.02077687
451,4.972608512,5.027994291,8.521106961,10.28957548,9.090727657,9.232026144,2.537217865,7.776481033,11.05248931,11.09877025
452,5.036316706,5.128919306,8.577150295,10.37465126,9.188199956,9.339688214,2.623127406,7.877992524,11.12663686,11.17628282
453,4.946448283,4.999505391,8.479383752,10.23837359,9.044242011,9.184368797,2.520750077,7.735658777,11.45935649,11.04433204
454,5.009618626,5.09958588,8.534963578,10.32275906,9.140919218,9.291155686,2.605927596,7.836335685,11.53336367,11.12121811
455,5.072427943,5.199017199,8.590232075,10.40661613,9.236967523,9.397223993,2.69058296,7.936352028,11.60692274,11.1976343
456,5.134879319,5.297805643,8.645191852,10.48994975,9.332393042,9.502580948,2.774720956,8.035714286,11.68003775,11.27358491
457,5.196975804,5.395957426,8.265438659,10.57276481,9.427201812,9.17699322,2.42693724,8.134428853,11.31953428,10.91617934
458,5.258720417,5.493478684,8.32090431,10.65506613,9.521399794,9.282274351,2.511326355,8.232502043,11.39294927,10.9924022
459,5.168986083,5.364489057,8.224175095,10.51937345,9.378084896,9.128221967,2.409638554,8.090774544,11.26341866,10.86167052
460,4.799844539,5.033861352,7.847904308,10.17188376,9.043558779,8.805697238,2.065147967,7.760532151,10.9062385,10.50756901
461,4.861884877,5.131262621,7.903720082,10.25423565,9.137670778,8.910758134,2.149583205,7.85847443,10.97980149,10.58390991
462,4.923576356,5.228043941,7.959227094,10.33608117,9.231182074,9.015123994,2.233508397,7.955786288,11.05292543,10.65979104
463,4.83499174,5.100338434,7.863796733,10.20187834,9.089349372,8.862601154,2.132889539,7.815491898,10.92489256,10.53054509
464,4.896176538,5.196335576,7.918855697,10.28307997,9.182122226,8.966144747,2.216119312,7.912029475,10.99744246,10.60582939
465,4.957020057,5.291727058,7.973612505,10.36378657,9.274308121,9.069009494,2.298850575,8.007951157,11.06956298,10.68066412
466,5.017525145,5.386518594,8.02806964,10.44400265,9.36591261,9.171202049,2.381087793,8.103262818,11.14125795,10.75505328
467,4.929410762,5.259598768,7.933198112,10.31067596,9.225019485,9.019725381,2.280996098,7.963887533,11.01405528,10.62664392
468,4.989424384,5.353631818,7.987220447,10.39026863,9.315909687,9.121123289,2.36255991,8.058450428,11.08519403,10.70045494
469,5.049106849,5.447078589,8.040949454,10.46938164,9.406231628,9.221864473,2.443640725,8.152417189,11.1559165,10.77383016
470,5.421089085,5.776655777,8.406101263,10.79270562,9.721062302,9.525043498,2.802101576,8.468729134,11.48610852,11.10262192
471,5.480832952,5.869726129,8.459942815,10.87158176,9.81101357,9.625283666,2.882989988,8.562289687,11.55669586,11.17583122
472,5.391510922,5.742472208,8.821071011,10.73800738,9.670058701,9.92531699,3.237602733,8.875282696,11.88332933,11.50108989
473,5.450776435,5.420824773,8.456416857,10.40019127,9.344594533,9.611498688,3.318294816,8.968437259,11.53665435,11.15735199
474,5.509718146,5.513798211,8.51110988,10.47912426,9.434479732,9.711817138,3.398512806,9.061009702,11.60778262,11.23106582
475,5.568338702,5.606198724,8.565507714,10.55758684,9.523809524,9.811492164,3.47826087,9.153005464,11.67849782,11.30434783
476,5.626640721,5.698031589,8.619612742,10.63558318,9.612589039,9.910529938,3.557543123,9.244429918,11.74880357,11.37720179
477,5.684626792,5.789302022,8.259149357,10.71311744,9.700823347,9.600389864,3.636363636,9.335288368,11.81870338,11.03741914
478,5.5955003,6.115756091,8.619182871,11.03361041,9.561049445,9.898750539,3.533095622,9.194201855,11.68991125,11.36137494
479,5.653030289,6.206661158,8.674099361,11.11091093,9.648618546,9.997852618,3.611294092,9.284374355,11.75928769,11.43470457
480,5.710250932,6.29701268,8.728721478,11.18775598,9.735654417,10.09632537,3.689040849,9.373993343,11.82826682,11.50760819
481,5.621759793,6.169331492,8.630049425,11.05403739,9.596935821,9.943476756,3.586512993,9.233973617,11.70044148,11.8283512
482,5.678533599,6.258991528,8.684253057,11.13031086,9.683320605,10.04121924,3.663650802,9.322921288,11.76890794,11.90106814
483,5.735004476,6.348110176,8.73816837,11.2061386,9.769183776,10.13834637,3.740346632,9.411327565,11.83698546,11.97336486
484,5.791174842,6.436692324,8.791797656,11.28152451,9.854530047,10.23486393,3.816604269,9.499197375,11.90467734,12.04524502
485,5.84704709,6.524742803,8.438412766,11.35647245,9.939364071,9.930270857,3.892427459,9.586535587,11.97198686,11.71220529
486,5.902623586,6.612266386,8.492459634,11.43098621,10.02369044,10.02672162,3.967819904,9.67334701,12.03891724,11.78429818
487,5.957906672,6.699267787,8.546221167,11.50506957,10.10751371,10.12257121,4.042785264,9.759636395,12.10547167,11.85597807
488,6.012898666,6.785751666,8.59969962,11.57872624,10.19083836,10.21782522,4.117327158,9.845408439,12.17165332,11.92724852
489,6.067601861,6.871722627,8.652897223,11.65195989,10.27366883,10.31248919,4.191449164,9.930667779,12.23746531,11.99811301
490,6.122018526,6.957185219,8.705816181,11.72477416,10.3560095,10.40656858,4.265154819,10.015419,12.30291072,12.06857501
491,6.176150906,7.042143938,8.75845868,11.79717264,10.43786471,10.50006879,4.338447622,10.09966663,12.36799262,11.74049341
492,6.230001224,7.126603227,8.810826878,11.86915888,10.51923873,10.59299515,4.411331032,10.18341514,12.43271401,11.81115999
493,6.283571678,7.210567478,8.862922916,11.94073639,10.60013579,10.68535293,4.483808469,10.26666896,12.4970779,11.8814275
494,5.939939836,7.294041029,8.516927785,12.01190865,10.28799534,10.38682314,4.162858473,9.957384176,12.16489151,11.55640483
495,5.598224657,7.37702817,8.17281853,12.08267909,9.977715354,10.09013903,3.843839714,9.649960766,11.83455373,11.23323638
496,5.652873126,7.45953314,8.225976586,12.1530511,10.0592522,10.18294437,3.917165241,9.733820903,11.8997769,11.30428831
497,5.564487701,7.331129757,8.128347763,12.01892798,9.921065113,10.48059928,3.814379375,9.59431448,11.77263805,11.6267792
498,5.618729097,7.413041274,8.181116542,12.08880741,10.00202675,10.57295338,3.887160129,9.289617486,11.8374017,11.30673723
499,5.531109292,7.285720291,8.084322554,11.95579681,9.864988616,10.86756924,3.785264867,9.151697695,11.71132275,11.17475851
500,5.444369064,7.159585146,7.988466757,11.82398388,9.729187563,10.71428571,3.684387618,9.015025042,11.58639272,11.49328859
501,5.498084129,7.240792634,8.040736574,11.89327706,9.809477772,10.80611104,3.75649081,9.098626717,11.65059958,11.56481365
502,5.866029835,7.562913688,8.398782395,12.20998984,10.12085343,11.09701652,4.107372249,9.408784623,11.97541791,11.880002
503,5.919800045,7.643828365,8.451105874,12.27909912,10.20084304,11.1883977,4.179318032,9.492051439,12.03950436,11.95131866
504,6.283770262,7.962621743,8.80528317,12.59249471,10.5090096,11.47637409,4.526503871,9.799027978,12.3608903,12.26321695
505,6.194543494,7.835402532,8.707189651,12.45964131,10.37238175,11.32284079,4.423744713,10.10272574,12.23467782,12.12922077
506,6.24824232,7.915911799,8.759450115,12.52847007,10.45197279,11.41370423,4.495396281,10.18580338,12.29854277,12.20023245
507,6.159769009,7.789740342,9.108402822,12.39669421,10.3164557,11.26140296,4.837683004,10.04739336,12.17335883,12.06732296
508,6.213076014,7.869680679,9.160706083,12.46504974,10.39549485,11.35164694,4.909173774,10.12989531,12.23678206,12.13784591
509,6.266113389,7.949169237,9.212744023,12.53303072,10.47408507,11.44135404,4.980276935,10.21192277,12.29986509,12.2079794
510,6.623809911,8.26306914,9.558285203,12.84159613,10.77762619,11.72529313,5.319234805,10.51197821,12.61618039,12.51510027
511,6.676893856,8.342275108,9.610360105,12.90939786,10.85592651,11.43706672,5.39017597,10.21483907,12.6791443,12.58503128
